0.0		1780.137621
14.398389422778846		1859.934939
28.796778845557693		1939.007920
43.19516826833654		2017.835716
57.593557691115386		2096.520022
71.99194711389423		2173.134337
86.39033653667308		2247.990575
100.78872595945192		2323.017249
115.18711538223077		2397.120841
129.5855048050096		2466.708786
143.98389422778845		2536.115287
158.3822836505673		2603.540937
172.78067307334615		2662.283122
187.179062496125		2713.604917
201.57745191890385		2758.382374
215.9758413416827		2800.210025
230.37423076446154		2840.943989
244.7726201872404		2881.127598
259.1710096100192		2920.833633
273.56939903279806		2958.993058
287.9677884555769		2995.839150
302.36617787835576		3031.925345
316.7645673011346		3068.835373
331.16295672391345		3101.712972
345.5613461466923		3135.147436
359.95973556947115		3167.866222
374.35812499225		3199.259344
388.75651441502885		3228.355253
403.1549038378077		3256.350046
417.55329326058654		3282.325452
431.9516826833654		3306.078698
446.35007210614424		3325.467967
460.7484615289231		3342.187650
475.14685095170194		3349.586250
489.5452403744808		3350.856872
503.94362979725963		3346.378832
518.3420192200384		3338.114883
532.7404086428172		3329.517806
547.138798065596		3317.010554
561.5371874883748		3306.724323
575.9355769111536		3293.197850
590.3339663339324		3279.610481
604.7323557567112		3264.510116
619.13074517949		3251.069703
633.5291346022688		3235.585067
647.9275240250475		3219.010144
662.3259134478263		3203.007126
676.7243028706051		3185.914121
691.1226922933839		3168.389968
705.5210817161627		3149.085867
719.9194711389415		3129.619871
734.3178605617203		3110.298997
748.7162499844991		3089.159484
763.1146394072779		3066.075425
777.5130288300567		3043.966128
791.9114182528355		3021.461733
806.3098076756143		2995.421830
820.708197098393		2969.410159
835.1065865211718		2943.783634
849.5049759439506		2915.623241
863.9033653667294		2884.823542
878.3017547895082		2854.943316
892.700144212287		2823.895521
907.0985336350658		2787.399256
921.4969230578446		2751.029793
935.8953124806234		2716.059868
950.2937019034022		2677.460467
964.692091326181		2635.461743
979.0904807489597		2594.202215
993.4888701717385		2550.130303
1007.8872595945173		2504.847579
1022.2856490172961		2457.950862
1036.684038440075		2409.407579
1051.0824278628538		2359.791373
1065.4808172856326		2308.909736
1079.8792067084114		2256.634044
1094.2775961311902		2203.464736
1108.675985553969		2151.630803
1123.0743749767478		2099.638198
1137.4727643995266		2046.821075
1151.8711538223054		1994.059247
1166.2695432450842		1940.687384
1180.667932667863		1886.815796
1195.0663220906417		1831.191891
1209.4647115134205		1776.041037
1223.8631009361993		1719.998126
1238.261490358978		1663.338263
1252.659879781757		1606.052292
1267.0582692045357		1545.760347
1281.4566586273145		1488.129477
1295.8550480500933		1430.394703
1310.253437472872		1372.541243
1324.6518268956509		1314.551839
1339.0502163184296		1250.406824
1353.4486057412084		1191.433364
1367.8469951639872		1132.210230
1382.245384586766		1072.704792
1396.6437740095448		1012.881839
1411.0421634323236		952.373606
1425.4405528551024		890.932964
1439.8389422778812		828.997268
