-2.70E-05	0.020841026
5.28E-05	0.020841026
1.16E-04	0.020841026
1.52E-04	0.020841026
1.59E-04	0.020841026
1.38E-04	0.020841026
1.02E-04	0.020841026
6.05E-05	0.020841026
2.70E-05	0.020841026
4.31E-06	0.020841026
-1.12E-05	0.020841026
-2.31E-05	0.020841026
-4.03E-05	0.020841026
-6.57E-05	0.020841026
-9.97E-05	0.020841026
-1.37E-04	0.020841026
-1.62E-04	0
-1.73E-04	0
-1.60E-04	0
-1.27E-04	0
-7.47E-05	0
-2.06E-05	0
2.52E-05	0
5.25E-05	0
5.78E-05	0
4.22E-05	0
1.68E-05	0
-4.57E-06	0
-1.77E-05	0
-1.29E-05	0
6.51E-06	0
3.40E-05	0.020841026
6.30E-05	0.020841026
8.55E-05	0.020841026
9.70E-05	0.020841026
1.00E-04	0.020841026
9.69E-05	0.020841026
9.17E-05	0
9.33E-05	0
1.01E-04	0
1.09E-04	0
1.18E-04	0
1.19E-04	0.020841026
1.07E-04	0.020841026
8.39E-05	0.020841026
5.41E-05	0.020841026
1.90E-05	0.020841026
-5.85E-06	0.020841026
-1.66E-05	0.020841026
-8.99E-06	0.020841026
1.32E-05	0.020841026
4.80E-05	0.020841026
8.78E-05	0.020841026
1.19E-04	0
1.44E-04	0
1.54E-04	0
1.59E-04	0
1.58E-04	0
1.59E-04	0
1.67E-04	0.020841026
1.83E-04	0.020841026
2.08E-04	0.020841026
2.36E-04	0.020841026
2.69E-04	0.020841026
2.99E-04	0.020841026
3.20E-04	0.020841026
3.38E-04	0.020841026
3.47E-04	0.020841026
3.50E-04	0.020841026
3.47E-04	0
3.42E-04	0
3.37E-04	0
3.36E-04	0.020841026
3.42E-04	0.020841026
3.53E-04	0.020841026
3.71E-04	0.020841026
3.94E-04	0.020841026
4.18E-04	0.020841026
4.36E-04	0.020841026
4.43E-04	0.020841026
4.39E-04	0
4.20E-04	0
3.92E-04	0
3.58E-04	0
3.28E-04	0.020841026
3.05E-04	0.020841026
2.96E-04	0.020841026
3.04E-04	0.020841026
3.23E-04	0.020841026
3.47E-04	0.020841026
3.71E-04	0.020841026
3.89E-04	0.020841026
3.99E-04	0.020841026
3.99E-04	0.020841026
3.91E-04	0.020841026
3.82E-04	0.020841026
3.72E-04	0.020841026
3.68E-04	0.020841026
3.68E-04	0.020841026
3.67E-04	0.020841026
3.69E-04	0.020841026
3.69E-04	0.020841026
3.64E-04	0.020841026
3.60E-04	0
3.57E-04	0
3.57E-04	0
3.59E-04	0
3.67E-04	0
3.80E-04	0
3.89E-04	0.020841026
3.95E-04	0.020841026
3.97E-04	0.020841026
3.93E-04	0.020841026
3.85E-04	0.020841026
3.76E-04	0.020841026
3.72E-04	0.020841026
3.69E-04	0.020841026
3.68E-04	0.020841026
3.67E-04	0.020841026
3.63E-04	0.020841026
3.51E-04	0.020841026
3.30E-04	0.020841026
3.02E-04	0.020841026
2.67E-04	0.020841026
2.31E-04	0.020841026
2.03E-04	0.020841026
1.82E-04	0
1.76E-04	0
1.77E-04	0
1.85E-04	0
1.97E-04	0.020841026
2.05E-04	0.020841026
2.05E-04	0.020841026
1.97E-04	0.020841026
1.82E-04	0.020841026
1.61E-04	0.020841026
1.38E-04	0.020841026
1.18E-04	0.020841026
1.01E-04	0.020841026
9.39E-05	0.020841026
9.43E-05	0.020841026
1.02E-04	0.020841026
1.14E-04	0.020841026
1.31E-04	0.020841026
1.47E-04	0.020841026
1.60E-04	0.020841026
1.68E-04	0.020841026
1.66E-04	0.020841026
1.56E-04	0.020841026
1.35E-04	0.020841026
1.04E-04	0.020841026
7.06E-05	0.020841026
3.34E-05	0.020841026
2.59E-07	0.020841026
-2.80E-05	0.020841026
-5.02E-05	0.020841026
-5.96E-05	0.020841026
-6.20E-05	0.020841026
-5.80E-05	0.020841026
-5.27E-05	0.020841026
-4.98E-05	0.020841026
-5.18E-05	0.020841026
-6.24E-05	0
-8.51E-05	0
-1.16E-04	0
-1.55E-04	0
-1.98E-04	0
-2.40E-04	0
-2.73E-04	0
-2.96E-04	0
-3.02E-04	0
-2.89E-04	0.020841026
-2.64E-04	0.020841026
-2.30E-04	0.020841026
-1.93E-04	0.020841026
-1.62E-04	0
-1.43E-04	0
-1.38E-04	0
-1.45E-04	0
-1.60E-04	0
-1.79E-04	0
-1.92E-04	0
-1.97E-04	0.020841026
-1.92E-04	0.020841026
-1.79E-04	0.020841026
-1.63E-04	0.020841026
-1.54E-04	0.020841026
-1.56E-04	0.020841026
-1.70E-04	0
-1.96E-04	0
-2.26E-04	0
-2.53E-04	0
-2.68E-04	0
-2.66E-04	0
-2.50E-04	0.020841026
-2.26E-04	0.020841026
-1.98E-04	0.020841026
-1.80E-04	0.020841026
-1.77E-04	0.020841026
-1.96E-04	0.020841026
-2.32E-04	0.020841026
-2.75E-04	0.020841026
-3.19E-04	0.020841026
-3.56E-04	0.020841026
-3.74E-04	0.020841026
-3.74E-04	0.020841026
-3.58E-04	0.020841026
-3.29E-04	0.020841026
-2.96E-04	0.020841026
-2.66E-04	0.020841026
-2.36E-04	0.020841026
-2.13E-04	0.020841026
-1.91E-04	0.020841026
-1.69E-04	0.020841026
-1.45E-04	0
-1.23E-04	0
-1.02E-04	0
-8.92E-05	0
-8.52E-05	0
-9.00E-05	0
-1.04E-04	0.020841026
-1.15E-04	0.020841026
-1.21E-04	0.020841026
-1.16E-04	0.020841026
-9.71E-05	0.020841026
-6.61E-05	0.020841026
-3.28E-05	0.020841026
-5.31E-06	0.020841026
4.94E-06	0.020841026
-6.37E-06	0
-4.32E-05	0
-9.46E-05	0
-1.53E-04	0
-2.07E-04	0
-2.44E-04	0
-2.56E-04	0
-2.43E-04	0
-2.06E-04	0
-1.61E-04	0
-1.10E-04	0
-6.60E-05	0
-3.35E-05	0
-1.08E-05	0
1.75E-06	0
9.21E-06	0.020841026
1.98E-05	0.020841026
3.20E-05	0.020841026
5.06E-05	0.020841026
7.32E-05	0.020841026
9.95E-05	0.020841026
1.29E-04	0.020841026
1.59E-04	0.020841026
1.89E-04	0.020841026
2.17E-04	0.020841026
2.45E-04	0.020841026
2.66E-04	0.020841026
2.81E-04	0.020841026
2.79E-04	0.020841026
2.64E-04	0.020841026
2.31E-04	0.020841026
1.86E-04	0.020841026
1.33E-04	0.020841026
7.86E-05	0.020841026
2.92E-05	0.020841026
-1.01E-05	0.020841026
-4.10E-05	0.020841026
-6.33E-05	0
-8.09E-05	0.020841026
-9.88E-05	0.020841026
-1.19E-04	0.020841026
-1.43E-04	0.020841026
-1.61E-04	0.020841026
-1.69E-04	0.020841026
-1.63E-04	0.020841026
-1.35E-04	0.020841026
-8.99E-05	0.020841026
-3.04E-05	0.020841026
3.20E-05	0.020841026
9.41E-05	0.020841026
1.42E-04	0.020841026
1.77E-04	0.020841026
1.97E-04	0.020841026
2.05E-04	0.020841026
2.06E-04	0.020841026
2.09E-04	0.020841026
2.10E-04	0.020841026
2.10E-04	0.020841026
2.06E-04	0.020841026
1.95E-04	0.020841026
1.74E-04	0.020841026
1.45E-04	0.020841026
1.13E-04	0.020841026
8.31E-05	0.020841026
6.39E-05	0.020841026
5.09E-05	0.020841026
5.18E-05	0.020841026
5.62E-05	0.020841026
5.34E-05	0.020841026
4.01E-05	0.020841026
8.80E-06	0.020841026
-3.77E-05	0.020841026
-9.56E-05	0.020841026
-1.49E-04	0.020841026
-1.89E-04	0.020841026
-2.04E-04	0.020841026
-1.90E-04	0.020841026
-1.52E-04	0.020841026
-9.20E-05	0.020841026
-2.91E-05	0.020841026
3.09E-05	0.020841026
7.56E-05	0.020841026
1.08E-04	0
1.29E-04	0
1.50E-04	0
1.72E-04	0
2.04E-04	0
2.48E-04	0.020841026
2.92E-04	0.020841026
3.33E-04	0.020841026
3.61E-04	0.020841026
3.67E-04	0.020841026
3.55E-04	0.020841026
3.21E-04	0.020841026
2.80E-04	0.020841026
2.36E-04	0.020841026
2.00E-04	0.020841026
1.76E-04	0.020841026
1.65E-04	0.020841026
1.62E-04	0.020841026
1.63E-04	0.020841026
1.60E-04	0.020841026
1.49E-04	0.020841026
1.31E-04	0.020841026
1.03E-04	0.020841026
7.11E-05	0.020841026
3.69E-05	0.020841026
2.63E-06	0.020841026
-2.96E-05	0.020841026
-6.14E-05	0.020841026
-8.63E-05	0.020841026
-1.07E-04	0.020841026
-1.23E-04	0.020841026
-1.29E-04	0.020841026
-1.28E-04	0.020841026
-1.14E-04	0.020841026
-9.41E-05	0.020841026
-6.95E-05	0.020841026
-4.80E-05	0.020841026
-3.10E-05	0.020841026
-2.33E-05	0.020841026
-2.20E-05	0
-2.08E-05	0
-1.71E-05	0
-6.06E-06	0
1.45E-05	0
4.82E-05	0
8.47E-05	0
1.19E-04	0.020841026
1.39E-04	0
1.41E-04	0
1.21E-04	0
7.63E-05	0
1.70E-05	0
-5.41E-05	0
-1.27E-04	0
-1.94E-04	0
-2.59E-04	0
-3.18E-04	0.020841026
-3.75E-04	0.020841026
-4.33E-04	0.020841026
-4.93E-04	0.020841026
-5.56E-04	0.020841026
-6.15E-04	0.020841026
-6.67E-04	0.020841026
-6.99E-04	0.020841026
-7.15E-04	0.020841026
-7.06E-04	0
-6.78E-04	0
-6.30E-04	0
-5.70E-04	0
-5.05E-04	0.020841026
-4.39E-04	0.020841026
-3.72E-04	0.020841026
-3.08E-04	0.020841026
-2.49E-04	0.020841026
-1.93E-04	0.020841026
-1.44E-04	0.020841026
-1.05E-04	0
-7.89E-05	0
-6.67E-05	0.020841026
-7.30E-05	0.020841026
-8.93E-05	0.020841026
-1.19E-04	0.020841026
-1.54E-04	0.020841026
-1.88E-04	0.020841026
-2.17E-04	0.020841026
-2.43E-04	0.020841026
-2.64E-04	0.020841026
-2.86E-04	0.020841026
-3.13E-04	0.020841026
-3.50E-04	0.020841026
-4.00E-04	0.020841026
-4.56E-04	0.020841026
-5.13E-04	0.020841026
-5.63E-04	0.020841026
-5.95E-04	0.020841026
-6.02E-04	0.020841026
-5.79E-04	0.020841026
-5.29E-04	0.020841026
-4.60E-04	0.020841026
-3.82E-04	0.020841026
-3.10E-04	0.020841026
-2.55E-04	0.020841026
-2.24E-04	0.020841026
-2.19E-04	0.020841026
-2.30E-04	0.020841026
-2.49E-04	0.020841026
-2.64E-04	0
-2.62E-04	0
-2.36E-04	0
-1.83E-04	0
-1.08E-04	0
-2.27E-05	0.020841026
6.41E-05	0.020841026
1.40E-04	0.020841026
1.96E-04	0.020841026
2.33E-04	0.020841026
2.50E-04	0.020841026
2.53E-04	0.020841026
2.47E-04	0.020841026
2.41E-04	0.020841026
2.39E-04	0.020841026
2.39E-04	0.020841026
2.45E-04	0.020841026
2.49E-04	0.020841026
2.49E-04	0.020841026
2.43E-04	0.020841026
2.29E-04	0.020841026
2.08E-04	0.020841026
1.82E-04	0.020841026
1.55E-04	0.020841026
1.26E-04	0.020841026
9.94E-05	0.020841026
7.50E-05	0.020841026
5.07E-05	0.020841026
2.75E-05	0.020841026
5.15E-06	0.020841026
-1.39E-05	0.020841026
-3.08E-05	0
-4.09E-05	0
-4.22E-05	0
-3.57E-05	0
-1.56E-05	0
1.51E-05	0
5.58E-05	0.020841026
1.01E-04	0.020841026
1.47E-04	0.020841026
1.94E-04	0.020841026
2.38E-04	0.020841026
2.74E-04	0.020841026
3.04E-04	0.020841026
3.25E-04	0.020841026
3.40E-04	0.020841026
3.54E-04	0.020841026
3.70E-04	0.020841026
3.86E-04	0.020841026
4.09E-04	0.020841026
4.34E-04	0.020841026
4.63E-04	0.020841026
4.85E-04	0.020841026
4.97E-04	0.020841026
4.97E-04	0.020841026
4.78E-04	0.020841026
4.46E-04	0.020841026
3.99E-04	0.020841026
3.47E-04	0.020841026
2.93E-04	0.020841026
2.44E-04	0.020841026
2.04E-04	0.020841026
1.76E-04	0.020841026
1.59E-04	0.020841026
1.50E-04	0.020841026
1.47E-04	0.020841026
1.47E-04	0.020841026
1.51E-04	0.020841026
1.55E-04	0.020841026
1.60E-04	0.020841026
1.61E-04	0.020841026
1.59E-04	0.020841026
1.51E-04	0.020841026
1.36E-04	0.020841026
1.13E-04	0.020841026
8.65E-05	0.020841026
6.04E-05	0.020841026
3.95E-05	0.020841026
3.33E-05	0.020841026
3.90E-05	0.020841026
6.28E-05	0.020841026
9.73E-05	0.020841026
1.35E-04	0.020841026
1.70E-04	0.020841026
1.92E-04	0.020841026
2.00E-04	0.020841026
1.91E-04	0.020841026
1.74E-04	0.020841026
1.56E-04	0.020841026
1.42E-04	0.020841026
1.35E-04	0.020841026
1.42E-04	0.020841026
1.56E-04	0
1.71E-04	0
1.78E-04	0
1.74E-04	0.020841026
1.52E-04	0.020841026
1.19E-04	0.020841026
7.77E-05	0.020841026
3.65E-05	0.020841026
3.22E-06	0.020841026
-1.66E-05	0.020841026
-2.18E-05	0.020841026
-1.45E-05	0.020841026
1.10E-06	0.020841026
1.63E-05	0.020841026
2.46E-05	0.020841026
2.14E-05	0.020841026
7.77E-06	0.020841026
-1.98E-05	0.020841026
-5.69E-05	0.020841026
-9.93E-05	0.020841026
-1.42E-04	0.020841026
-1.83E-04	0.020841026
-2.19E-04	0.020841026
-2.48E-04	0.020841026
-2.69E-04	0.020841026
-2.83E-04	0.020841026
-2.92E-04	0.020841026
-2.96E-04	0.020841026
-3.06E-04	0.020841026
-3.17E-04	0.020841026
-3.35E-04	0.020841026
-3.58E-04	0.020841026
-3.85E-04	0.020841026
-4.09E-04	0
-4.21E-04	0
-4.20E-04	0
-3.98E-04	0
-3.60E-04	0
-3.07E-04	0
-2.49E-04	0.020841026
-1.96E-04	0.020841026
-1.51E-04	0.020841026
-1.17E-04	0.020841026
-9.41E-05	0.020841026
-7.35E-05	0.020841026
-5.10E-05	0
-1.88E-05	0
2.54E-05	0
7.83E-05	0
1.27E-04	0
1.64E-04	0.020841026
1.73E-04	0.020841026
1.47E-04	0.020841026
8.55E-05	0.020841026
-7.03E-06	0.020841026
-1.20E-04	0.020841026
-2.36E-04	0.020841026
-3.36E-04	0.020841026
-4.11E-04	0.020841026
-4.57E-04	0.020841026
-4.73E-04	0.020841026
-4.68E-04	0.020841026
-4.56E-04	0.020841026
-4.45E-04	0.020841026
-4.46E-04	0.020841026
-4.59E-04	0.020841026
-4.84E-04	0.020841026
-5.13E-04	0.020841026
-5.38E-04	0.020841026
-5.47E-04	0.020841026
-5.40E-04	0.020841026
-5.07E-04	0
-4.57E-04	0
-3.94E-04	0
-3.21E-04	0
-2.50E-04	0
-1.84E-04	0
-1.27E-04	0
-7.77E-05	0
-3.92E-05	0.020841026
-9.12E-06	0.020841026
1.30E-05	0.020841026
2.64E-05	0.020841026
2.92E-05	0.020841026
2.18E-05	0.020841026
2.99E-06	0
-2.86E-05	0
-7.01E-05	0
-1.15E-04	0
-1.55E-04	0
-1.87E-04	0
-2.11E-04	0
-2.19E-04	0.020841026
-2.21E-04	0.020841026
-2.20E-04	0.020841026
-2.21E-04	0.020841026
-2.33E-04	0.020841026
-2.60E-04	0.020841026
-3.01E-04	0.020841026
-3.50E-04	0.020841026
-3.96E-04	0.020841026
-4.34E-04	0.020841026
-4.54E-04	0.020841026
-4.54E-04	0.020841026
-4.34E-04	0.020841026
-4.03E-04	0.020841026
-3.65E-04	0.020841026
-3.33E-04	0.020841026
-3.07E-04	0.020841026
-2.91E-04	0.020841026
-2.81E-04	0.020841026
-2.69E-04	0.020841026
-2.50E-04	0.020841026
-2.16E-04	0.020841026
-1.68E-04	0.020841026
-1.12E-04	0.020841026
-5.56E-05	0.020841026
-3.86E-06	0.020841026
3.76E-05	0.020841026
6.28E-05	0.020841026
7.48E-05	0.020841026
7.90E-05	0.020841026
8.30E-05	0.020841026
9.12E-05	0.020841026
1.05E-04	0.020841026
1.28E-04	0.020841026
1.47E-04	0.020841026
1.60E-04	0.020841026
1.59E-04	0.020841026
1.41E-04	0.020841026
1.08E-04	0.020841026
6.46E-05	0.020841026
1.82E-05	0.020841026
-2.03E-05	0.020841026
-5.00E-05	0.020841026
-6.56E-05	0.020841026
-7.07E-05	0.020841026
-7.03E-05	0.020841026
-7.02E-05	0.020841026
-7.22E-05	0.020841026
-7.97E-05	0.020841026
-9.30E-05	0.020841026
-1.10E-04	0.020841026
-1.22E-04	0.020841026
-1.30E-04	0
-1.27E-04	0
-1.15E-04	0
-9.74E-05	0
-7.07E-05	0.020841026
-3.78E-05	0.020841026
-2.74E-06	0.020841026
3.31E-05	0.020841026
6.85E-05	0.020841026
9.88E-05	0.020841026
1.21E-04	0.020841026
1.37E-04	0.020841026
1.46E-04	0.020841026
1.46E-04	0.020841026
1.44E-04	0.020841026
1.46E-04	0.020841026
1.52E-04	0.020841026
1.69E-04	0.020841026
1.90E-04	0.020841026
2.14E-04	0.020841026
2.34E-04	0.020841026
2.45E-04	0
2.42E-04	0
2.24E-04	0
1.96E-04	0
1.62E-04	0
1.34E-04	0.020841026
1.13E-04	0.020841026
1.05E-04	0.020841026
1.02E-04	0.020841026
1.03E-04	0.020841026
9.76E-05	0.020841026
8.19E-05	0.020841026
5.46E-05	0.020841026
1.83E-05	0.020841026
-1.95E-05	0
-4.87E-05	0.020841026
-6.37E-05	0.020841026
-6.01E-05	0.020841026
-4.29E-05	0.020841026
-2.01E-05	0.020841026
2.77E-06	0.020841026
1.79E-05	0.020841026
1.45E-05	0.020841026
1.34E-06	0.020841026
-1.83E-05	0.020841026
-3.42E-05	0.020841026
-3.89E-05	0.020841026
-2.91E-05	0.020841026
-5.53E-06	0.020841026
2.65E-05	0
5.32E-05	0
6.87E-05	0
6.69E-05	0
5.16E-05	0
2.80E-05	0
6.90E-06	0
-4.27E-06	0.020841026
5.91E-06	0.020841026
3.11E-05	0.020841026
6.47E-05	0.020841026
1.02E-04	0.020841026
1.29E-04	0.020841026
1.37E-04	0.020841026
1.24E-04	0.020841026
9.24E-05	0.020841026
5.16E-05	0.020841026
1.26E-05	0.020841026
-2.18E-05	0.020841026
-4.12E-05	0.020841026
-4.79E-05	0.020841026
-4.65E-05	0.020841026
-4.12E-05	0.020841026
-3.62E-05	0.020841026
-3.31E-05	0.020841026
-3.38E-05	0.020841026
-3.61E-05	0.020841026
-3.56E-05	0.020841026
-3.31E-05	0.020841026
-2.72E-05	0.020841026
-2.26E-05	0.020841026
-2.08E-05	0
-2.83E-05	0
-4.30E-05	0
-6.39E-05	0
-8.77E-05	0
-1.11E-04	0
-1.29E-04	0
-1.39E-04	0
-1.45E-04	0.020841026
-1.47E-04	0.020841026
-1.52E-04	0.020841026
-1.63E-04	0.020841026
-1.77E-04	0.020841026
-1.96E-04	0.020841026
-2.13E-04	0.020841026
-2.25E-04	0.020841026
-2.25E-04	0.020841026
-2.15E-04	0.020841026
-1.89E-04	0.020841026
-1.60E-04	0.020841026
-1.29E-04	0.020841026
-1.01E-04	0.020841026
-8.05E-05	0.020841026
-7.21E-05	0
-6.97E-05	0
-7.34E-05	0
-8.12E-05	0.020841026
-8.51E-05	0.020841026
-8.98E-05	0.020841026
-9.09E-05	0.020841026
-8.98E-05	0.020841026
-8.79E-05	0.020841026
-8.90E-05	0.020841026
-8.87E-05	0.020841026
-9.37E-05	0.020841026
-1.00E-04	0.020841026
-1.11E-04	0.020841026
-1.25E-04	0.020841026
-1.40E-04	0.020841026
-1.59E-04	0.020841026
-1.76E-04	0.020841026
-1.93E-04	0
-2.06E-04	0
-2.14E-04	0
-2.13E-04	0
-2.12E-04	0
-2.08E-04	0
-2.04E-04	0.020841026
-2.07E-04	0.020841026
-2.12E-04	0.020841026
-2.21E-04	0.020841026
-2.32E-04	0.020841026
-2.41E-04	0.020841026
-2.47E-04	0
-2.52E-04	0
-2.53E-04	0
-2.57E-04	0
-2.60E-04	0
-2.60E-04	0
-2.57E-04	0
-2.47E-04	0.020841026
-2.24E-04	0.020841026
-1.84E-04	0.020841026
-1.35E-04	0.020841026
-7.95E-05	0
-2.79E-05	0
6.89E-06	0
1.75E-05	0
3.95E-06	0
-3.07E-05	0
-7.55E-05	0
-1.15E-04	0
-1.35E-04	0
-1.30E-04	0.020841026
-9.75E-05	0.020841026
-4.73E-05	0.020841026
6.87E-06	0.020841026
5.00E-05	0.020841026
6.83E-05	0.020841026
5.87E-05	0
2.02E-05	0
-3.36E-05	0
-8.70E-05	0
-1.27E-04	0.020841026
-1.48E-04	0.020841026
-1.46E-04	0.020841026
-1.28E-04	0.020841026
-1.04E-04	0.020841026
-8.58E-05	0.020841026
-7.55E-05	0.020841026
-7.47E-05	0.020841026
-7.53E-05	0.020841026
-7.27E-05	0.020841026
-5.07E-05	0.020841026
-9.71E-06	0
4.90E-05	0
1.17E-04	0
1.80E-04	0
