0.000000039449287940	0.000000078898575881	0.000000078898575881	-0.000119545603674541	0.000108814523184602	-0.000546587926509186
0.000335358396780938	0.000527239733322813	-0.000106749773166594	-0.000122662401574803	0.000105615704286964	-0.000548597440944882
0.000601049351059213	0.001049074914197800	-0.000201151919207858	-0.000130440726159230	0.000102717629046369	-0.000550347222222222
0.000747997948637027	0.001561600063118860	-0.000275553276263363	-0.000135061242344707	0.000100407370953631	-0.000551618547681540
0.000761292358672926	0.002062961063552800	-0.000329638250029587	-0.000135102252843395	0.000098889982502187	-0.000552315726159230
0.000661880153063237	0.002552842321196100	-0.000369915973016687	-0.000139640748031496	0.000098288495188102	-0.000552479768153981
0.000496508738017279	0.003031243836048760	-0.000406288216497692	-0.000136564960629921	0.000098630249343832	-0.000552261045494313
0.000319618130892737	0.003496390390153460	-0.000447039330940076	-0.000144302274715661	0.000099874234470691	-0.000551878280839895
0.000174089707680776	0.003943429721093530	-0.000495206911515247	-0.000141240157480315	0.000101883748906387	-0.000551591207349081
0.000077754546530435	0.004364038029113570	-0.000547122174444751	-0.000136578630796150	0.000104467410323710	-0.000551536526684165
0.000020355832577222	0.004747327310742040	-0.000594303522821413	-0.000138164370078740	0.000107420166229221	-0.000551796259842520
-0.000028127342301472	0.005081738924612410	-0.000627874866858653	-0.000134979221347332	0.000110482283464567	-0.000552302055993001
-0.000101818612174050	0.005357647244467240	-0.000642707799124226	-0.000134979221347332	0.000113407699037620	-0.000552876202974628
-0.000221744447512722	0.005568779833524010	-0.000640104146120162	-0.000131903433945757	0.000115964020122485	-0.000553286307961505
-0.000384433310978737	0.005712651386642470	-0.000626967533236025	-0.000130304024496938	0.000117973534558180	-0.000553354658792651
-0.000560258787328889	0.005789340802398520	-0.000611779557378989	-0.000133420822397200	0.000119326881014873	-0.000552958223972003
-0.000702907412521204	0.005799203124383610	-0.000599708075269241	-0.000122662401574803	0.000119969378827647	-0.000552110673665792
-0.000765907925361947	0.005740660381080120	-0.000588543926782122	-0.000122662401574803	0.000119969378827647	-0.000551003390201225
-0.000720462345654661	0.005608939208647280	-0.000568345891356661	-0.000122580380577428	0.000119449912510936	-0.000549855096237970
-0.000567714702749615	0.005396425894512600	-0.000524951674622273	-0.000130440726159230	0.000118616032370954	-0.000548980205599300
-0.000340447354925244	0.005095191131800070	-0.000446763185924494	-0.000128800306211724	0.000117659120734908	-0.000548556430446194
-0.000093968203873920	0.004700777150972430	-0.000331689613002485	-0.000133420822397200	0.000116811570428696	-0.000548693132108486
0.000111444238431496	0.004215827054321670	-0.000191131800071009	-0.000135020231846019	0.000116251093613298	-0.000549308289588801
